Fecha;Producto;Categoría;Cantidad;Precio;Total;Pago;Costo;;;;
14/10/2021;Empanada;Panadería;7;3.6;25.2;Efectivo;17.19;;;;
11/03/2024;Atún;Abarrotes;6;14.22;85.32;Efectivo;64.35;;;;
10/09/2024;Galletas;Abarrotes;3;11.36;34.08;Transferencia;19.07;;;;
3/04/2022;Conserva;Abarrotes;4;18.3;73.2;Yape;51.85;;;;
22/11/2024;Queso;Lácteos;1;30.67;30.67;Plin;22.27;;;;
12/01/2024;Yogurt;Lácteos;4;31.95;127.8;Yape;93.87;;;;
13/07/2020;Trigo;Granos;3;72.37;217.11;Tarjeta;194.05;;;;
19/05/2022;Garbanzos;Granos;1;93.68;93.68;Yape;47.04;;;;
19/01/2020;Sandía;Frutas;1;67.27;67.27;Yape;46.76;;;;
19/12/2022;Manzana;Frutas;6;72.84;437.04;Transferencia;233.38;;;;
24/09/2021;Conserva;Abarrotes;10;19;190;Yape;149.7;;;;
25/02/2025;Mantequilla;Lácteos;7;35.79;250.53;Yape;128.85;;;;
27/06/2023;Crema;Lácteos;5;25.51;127.55;Tarjeta;87.02;;;;
17/09/2020;Pollo;Carnes;3;39.43;118.29;Transferencia;64.09;;;;
15/09/2022;Quinua;Granos;10;40.4;404;Tarjeta;210.52;;;;
4/06/2020;Plátano;Frutas;1;48.06;48.06;Plin;37.07;;;;
14/04/2022;Aceite;Abarrotes;6;3.62;21.72;Tarjeta;14.41;;;;
18/01/2024;Quinua;Granos;9;75.04;675.36;Tarjeta;573.67;;;;
23/01/2024;Croissant;Panadería;1;13.69;13.69;Tarjeta;8.94;;;;
5/04/2024;Naranja;Frutas;7;56.08;392.56;Efectivo;275.05;;;;
29/06/2024;Rosquilla;Panadería;10;37.22;372.2;Transferencia;204.71;;;;
7/10/2024;Cordero;Carnes;10;59.52;595.2;Transferencia;440.84;;;;
13/11/2020;Croissant;Panadería;8;44.24;353.92;Transferencia;278.98;;;;
5/04/2021;Empanada;Panadería;10;26.84;268.4;Yape;155.47;;;;
12/01/2021;Uva;Frutas;2;47.32;94.64;Tarjeta;64.34;;;;
23/12/2024;Azúcar;Abarrotes;9;16.43;147.87;Yape;121.68;;;;
16/12/2023;Atún;Abarrotes;9;7.32;65.88;Plin;58.16;;;;
24/10/2023;Kéfir;Lácteos;5;40.42;202.1;Yape;177.27;;;;
9/10/2023;Arroz;Abarrotes;2;82.33;164.66;Plin;120.57;;;;
29/11/2020;Cerdo;Carnes;1;57.39;57.39;Tarjeta;31.45;;;;
20/12/2020;Frejoles;Granos;9;56.48;508.32;Plin;406.57;;;;
15/08/2023;Mantequilla;Lácteos;3;8.02;24.06;Tarjeta;17.12;;;;
28/06/2025;Pera;Frutas;9;84.95;764.55;Transferencia;673.74;;;;
5/05/2020;Pavo;Carnes;1;41.75;41.75;Plin;26.87;;;;
7/09/2022;Lentejas;Granos;3;79.99;239.97;Tarjeta;143.83;;;;
18/07/2023;Mantequilla;Lácteos;10;90.78;907.8;Plin;712.79;;;;
28/06/2024;Melón;Frutas;2;6.69;13.38;Tarjeta;11.84;;;;
30/10/2020;Empanada;Panadería;1;90.14;90.14;Plin;80.54;;;;
23/08/2024;Empanada;Panadería;4;16.23;64.92;Transferencia;45.76;;;;
22/05/2022;Kéfir;Lácteos;5;6.26;31.3;Tarjeta;27.7;;;;
16/06/2021;Fideos;Abarrotes;1;88.37;88.37;Tarjeta;45.28;;;;
22/01/2023;Res;Carnes;6;76.62;459.72;Tarjeta;339.63;;;;
14/04/2024;Atún;Abarrotes;6;28.34;170.04;Plin;137.79;;;;
1/07/2022;Cordero;Carnes;7;87.1;609.7;Yape;519.95;;;;
17/01/2020;Frejoles;Granos;8;65.66;525.28;Efectivo;271.59;;;;
4/07/2021;Pavo;Carnes;9;40.95;368.55;Tarjeta;194.11;;;;
26/05/2023;Queso;Lácteos;2;93.75;187.5;Tarjeta;116.77;;;;
10/05/2022;Arroz;Abarrotes;3;39.5;118.5;Tarjeta;80.69;;;;
5/09/2021;Kéfir;Lácteos;8;33.98;271.84;Transferencia;235.4;;;;
8/04/2020;Garbanzos;Granos;6;64.65;387.9;Efectivo;249.89;;;;
2/10/2020;Rosquilla;Panadería;10;62.46;624.6;Tarjeta;412.59;;;;
20/03/2023;Sal;Abarrotes;4;29.58;118.32;Transferencia;81.8;;;;
3/12/2022;Galletas;Abarrotes;7;45.22;316.54;Tarjeta;187.36;;;;
5/02/2022;Cordero;Carnes;4;76.33;305.32;Yape;258.52;;;;
31/08/2020;Plátano;Frutas;1;92.53;92.53;Transferencia;59.32;;;;
5/05/2023;Pavo;Carnes;6;66.11;396.66;Yape;210.41;;;;
14/08/2024;Fideos;Abarrotes;2;54.8;109.6;Transferencia;70.02;;;;
8/07/2023;Crema;Lácteos;9;79.08;711.72;Tarjeta;629.85;;;;
25/07/2021;Pera;Frutas;10;33.88;338.8;Transferencia;279.24;;;;
9/08/2020;Croissant;Panadería;10;1.97;19.7;Transferencia;10.45;;;;
28/12/2023;Queque;Panadería;10;12.64;126.4;Efectivo;106.63;;;;
19/03/2020;Leche;Lácteos;10;22.02;220.2;Transferencia;136.42;;;;
21/07/2025;Yogurt;Lácteos;1;25.09;25.09;Tarjeta;16.03;;;;
1/03/2023;Atún;Abarrotes;9;11.92;107.28;Yape;57.71;;;;
15/05/2022;Mantequilla;Lácteos;1;98.01;98.01;Transferencia;69.8;;;;
25/04/2021;Queque;Panadería;4;11.01;44.04;Yape;38.69;;;;
22/04/2023;Plátano;Frutas;6;37.87;227.22;Plin;137.66;;;;
24/04/2023;Rosquilla;Panadería;6;42;252;Efectivo;130.18;;;;
24/02/2023;Pan francés;Panadería;2;66.51;133.02;Tarjeta;81.59;;;;
11/11/2020;Pan integral;Panadería;8;27.92;223.36;Yape;120.71;;;;
8/09/2022;Manzana;Frutas;5;67.92;339.6;Transferencia;287.07;;;;
27/12/2022;Azúcar;Abarrotes;7;79.19;554.33;Yape;280.15;;;;
5/08/2023;Pescado;Carnes;4;42.6;170.4;Yape;130.53;;;;
20/10/2024;Naranja;Frutas;5;64.5;322.5;Yape;198.53;;;;
16/02/2020;Pera;Frutas;4;26.05;104.2;Tarjeta;69.5;;;;
16/01/2023;Maíz;Granos;3;8.46;25.38;Transferencia;20.43;;;;
9/03/2024;Queque;Panadería;6;8.32;49.92;Tarjeta;39.65;;;;
20/04/2025;Queque;Panadería;1;76.45;76.45;Yape;63.29;;;;
29/04/2022;Leche;Lácteos;2;10.58;21.16;Efectivo;15.68;;;;
8/01/2023;Rosquilla;Panadería;6;62.41;374.46;Efectivo;295.11;;;;
13/08/2022;Queque;Panadería;4;57.53;230.12;Yape;115.37;;;;
19/05/2023;Arvejas;Granos;4;13.06;52.24;Efectivo;41.92;;;;
4/03/2025;Aceite;Abarrotes;3;38.82;116.46;Transferencia;77.93;;;;
17/01/2021;Queso;Lácteos;10;23.2;232;Tarjeta;174.51;;;;
27/03/2021;Kéfir;Lácteos;3;68.88;206.64;Transferencia;128.88;;;;
7/01/2023;Arvejas;Granos;6;31.59;189.54;Tarjeta;116.32;;;;
26/06/2025;Pollo;Carnes;7;70.63;494.41;Plin;367.52;;;;
22/01/2021;Crema;Lácteos;8;6.06;48.48;Yape;24.79;;;;
4/09/2021;Cerdo;Carnes;2;64.6;129.2;Efectivo;87.49;;;;
2/02/2020;Sandía;Frutas;7;58.68;410.76;Transferencia;243.75;;;;
3/06/2022;Azúcar;Abarrotes;8;87.71;701.68;Efectivo;511.1;;;;
5/10/2023;Cerdo;Carnes;10;19.32;193.2;Tarjeta;143.12;;;;
20/02/2022;Arroz;Abarrotes;4;88.59;354.36;Transferencia;245.71;;;;
9/01/2021;Pan integral;Panadería;5;64.11;320.55;Transferencia;240.74;;;;
1/11/2024;Lentejas;Granos;7;3.67;25.69;Tarjeta;14.56;;;;
26/05/2022;Galletas;Abarrotes;3;59.52;178.56;Plin;100.82;;;;
14/01/2020;Leche;Lácteos;8;88.8;710.4;Tarjeta;555.84;;;;
18/07/2024;Yogurt;Lácteos;3;59.54;178.62;Transferencia;155.02;;;;
1/12/2020;Manzana;Frutas;6;38.77;232.62;Tarjeta;169.47;;;;
25/11/2024;Fideos;Abarrotes;4;79.54;318.16;Transferencia;251.44;;;;
6/08/2024;Quinua;Granos;10;51.96;519.6;Transferencia;303.46;;;;
25/01/2024;Kéfir;Lácteos;9;15.02;135.18;Yape;112.21;;;;
1/11/2020;Mantequilla;Lácteos;8;69.08;552.64;Tarjeta;399.17;;;;
21/03/2023;Res;Carnes;2;51.4;102.8;Transferencia;90.56;;;;
4/01/2024;Pescado;Carnes;8;9.42;75.36;Transferencia;50.53;;;;
26/05/2023;Cordero;Carnes;9;90.18;811.62;Plin;526.42;;;;
11/04/2025;Mantequilla;Lácteos;9;91.72;825.48;Plin;722.9;;;;
5/04/2025;Leche;Lácteos;3;26;78;Efectivo;51.78;;;;
5/01/2024;Sandía;Frutas;9;25.02;225.18;Plin;181.42;;;;
13/06/2025;Croissant;Panadería;7;95.95;671.65;Tarjeta;604;;;;
4/06/2025;Mantequilla;Lácteos;10;62.67;626.7;Yape;450.04;;;;
10/07/2025;Pera;Frutas;3;34.63;103.89;Plin;78.23;;;;
6/09/2023;Pan integral;Panadería;9;19.24;173.16;Yape;91.59;;;;
25/11/2023;Pescado;Carnes;3;61.78;185.34;Efectivo;104.84;;;;
1/06/2020;Pan integral;Panadería;5;17.79;88.95;Efectivo;61.17;;;;
6/02/2020;Melón;Frutas;9;32.76;294.84;Tarjeta;213.22;;;;
6/04/2020;Crema;Lácteos;3;83.32;249.96;Plin;161.06;;;;
10/04/2024;Kéfir;Lácteos;10;48.55;485.5;Tarjeta;409.4;;;;
8/06/2020;Naranja;Frutas;4;3.75;15;Transferencia;11.12;;;;
19/03/2023;Pan integral;Panadería;2;92.5;185;Yape;133.19;;;;
26/02/2022;Arroz;Abarrotes;3;95.85;287.55;Efectivo;158.97;;;;
20/07/2020;Pescado;Carnes;2;84.43;168.86;Transferencia;121.39;;;;
25/06/2020;Pan francés;Panadería;5;1.53;7.65;Plin;5.19;;;;
5/05/2022;Kéfir;Lácteos;1;51.62;51.62;Yape;44.73;;;;
7/07/2024;Quinua;Granos;2;78.66;157.32;Tarjeta;115.14;;;;
3/07/2021;Empanada;Panadería;4;38.5;154;Plin;127.6;;;;
17/11/2021;Yogurt;Lácteos;10;89.96;899.6;Transferencia;756.93;;;;
25/03/2024;Sandía;Frutas;6;61.86;371.16;Transferencia;304.28;;;;
22/05/2022;Rosquilla;Panadería;5;73.2;366;Yape;279.46;;;;
3/08/2022;Croissant;Panadería;5;37.23;186.15;Efectivo;109.01;;;;
28/09/2024;Crema;Lácteos;1;32.87;32.87;Yape;26.15;;;;
20/07/2021;Kéfir;Lácteos;8;11.76;94.08;Tarjeta;60.88;;;;
24/12/2024;Pan francés;Panadería;2;48.12;96.24;Efectivo;78.65;;;;
13/01/2025;Pan integral;Panadería;6;88.19;529.14;Tarjeta;463.51;;;;
29/04/2020;Fideos;Abarrotes;9;90.63;815.67;Plin;658.21;;;;
15/06/2023;Arroz;Abarrotes;7;8.45;59.15;Yape;40.39;;;;
21/02/2023;Aceite;Abarrotes;9;55.96;503.64;Yape;291.11;;;;
9/10/2021;Quinua;Granos;10;18.36;183.6;Transferencia;129.05;;;;
4/06/2024;Trigo;Granos;7;57.06;399.42;Plin;262.46;;;;
12/10/2022;Fideos;Abarrotes;5;33.86;169.3;Tarjeta;110.42;;;;
8/04/2024;Pavo;Carnes;3;37.19;111.57;Transferencia;75.75;;;;
2/02/2024;Manzana;Frutas;9;9.37;84.33;Efectivo;72.94;;;;
1/11/2024;Aceite;Abarrotes;9;99.49;895.41;Tarjeta;490.31;;;;
6/11/2021;Sandía;Frutas;9;31.93;287.37;Efectivo;162.76;;;;
31/12/2024;Crema;Lácteos;4;62.39;249.56;Yape;161.24;;;;
27/02/2021;Maíz;Granos;5;71.43;357.15;Transferencia;261.43;;;;
30/04/2021;Pollo;Carnes;9;68.17;613.53;Plin;491.09;;;;
17/07/2025;Quinua;Granos;4;8.92;35.68;Tarjeta;24.83;;;;
16/03/2022;Manzana;Frutas;5;60.21;301.05;Tarjeta;244;;;;
13/08/2024;Trigo;Granos;2;53.01;106.02;Efectivo;64.73;;;;
28/02/2024;Naranja;Frutas;5;85.22;426.1;Efectivo;246.15;;;;
25/10/2024;Azúcar;Abarrotes;3;50.21;150.63;Yape;90.47;;;;
8/02/2021;Arvejas;Granos;7;90.69;634.83;Yape;465.58;;;;
23/06/2025;Frejoles;Granos;3;86.29;258.87;Transferencia;176.66;;;;
7/04/2021;Crema;Lácteos;8;50.63;405.04;Tarjeta;350.93;;;;
6/08/2020;Pan francés;Panadería;8;32.94;263.52;Yape;225.81;;;;
30/05/2023;Fideos;Abarrotes;1;79.53;79.53;Yape;48.02;;;;
10/05/2022;Atún;Abarrotes;1;7.92;7.92;Transferencia;5.46;;;;
25/12/2021;Crema;Lácteos;4;53.46;213.84;Transferencia;152.19;;;;
27/01/2021;Maíz;Granos;7;91.96;643.72;Plin;487.85;;;;
19/05/2023;Queque;Panadería;9;97.38;876.42;Plin;703.75;;;;
2/04/2025;Arroz;Abarrotes;1;31.49;31.49;Plin;20.23;;;;
21/11/2022;Manzana;Frutas;9;56.8;511.2;Transferencia;297.86;;;;
15/11/2022;Conserva;Abarrotes;9;49.75;447.75;Plin;375.42;;;;
18/08/2024;Arroz;Abarrotes;2;46.58;93.16;Yape;73.73;;;;
18/02/2020;Pera;Frutas;6;19.04;114.24;Plin;88.38;;;;
18/08/2024;Uva;Frutas;7;42.21;295.47;Plin;168.36;;;;
3/07/2024;Fideos;Abarrotes;2;20.93;41.86;Tarjeta;30.31;;;;
30/11/2024;Leche;Lácteos;8;41.51;332.08;Tarjeta;266.03;;;;
12/02/2021;Melón;Frutas;2;96.79;193.58;Yape;111.21;;;;
28/02/2022;Fideos;Abarrotes;2;94.3;188.6;Efectivo;126.71;;;;
14/01/2023;Garbanzos;Granos;6;61.28;367.68;Transferencia;201.97;;;;
8/04/2024;Leche;Lácteos;1;67.89;67.89;Plin;43.07;;;;
25/03/2024;Maíz;Granos;7;83.62;585.34;Efectivo;443.8;;;;
5/12/2024;Aceite;Abarrotes;1;44.6;44.6;Transferencia;27.66;;;;
21/06/2022;Fideos;Abarrotes;8;39.65;317.2;Tarjeta;220.28;;;;
22/12/2024;Garbanzos;Granos;8;17.14;137.12;Plin;84.9;;;;
9/05/2025;Arvejas;Granos;3;88.37;265.11;Tarjeta;156.54;;;;
12/01/2024;Pavo;Carnes;2;85.91;171.82;Tarjeta;150.57;;;;
18/03/2023;Pan integral;Panadería;3;85.26;255.78;Efectivo;181.14;;;;
13/12/2020;Naranja;Frutas;8;14.58;116.64;Efectivo;71.33;;;;
24/07/2024;Queso;Lácteos;5;53.67;268.35;Transferencia;218.39;;;;
25/08/2022;Manzana;Frutas;2;71.58;143.16;Yape;79.61;;;;
8/09/2022;Pan francés;Panadería;5;73.79;368.95;Plin;277.03;;;;
15/11/2022;Sandía;Frutas;3;83.26;249.78;Tarjeta;175.86;;;;
28/01/2022;Garbanzos;Granos;8;32.34;258.72;Tarjeta;229.03;;;;
4/07/2020;Pera;Frutas;10;65.55;655.5;Plin;343.11;;;;
22/11/2021;Atún;Abarrotes;7;34.48;241.36;Plin;168.03;;;;
11/11/2023;Quinua;Granos;2;15.44;30.88;Efectivo;20.05;;;;
12/12/2021;Yogurt;Lácteos;3;40.53;121.59;Transferencia;98.02;;;;
24/04/2020;Arroz;Abarrotes;8;45.94;367.52;Yape;257.41;;;;
24/12/2024;Mantequilla;Lácteos;6;44.73;268.38;Plin;229.79;;;;
3/12/2020;Empanada;Panadería;7;26.57;185.99;Yape;152.29;;;;
15/04/2025;Frejoles;Granos;5;40.57;202.85;Transferencia;123;;;;
23/03/2021;Pera;Frutas;6;11.27;67.62;Yape;39.37;;;;
6/03/2025;Galletas;Abarrotes;5;58.54;292.7;Yape;181.01;;;;
20/05/2025;Sandía;Frutas;2;7.18;14.36;Plin;10.76;;;;
27/08/2022;Naranja;Frutas;9;7.56;68.04;Transferencia;51.33;;;;
13/11/2021;Cordero;Carnes;9;5.58;50.22;Plin;36.03;;;;
25/03/2023;Cerdo;Carnes;6;53.55;321.3;Yape;263.17;;;;
23/11/2020;Lentejas;Granos;10;51.15;511.5;Plin;396.63;;;;
11/10/2020;Rosquilla;Panadería;6;39.87;239.22;Tarjeta;125.54;;;;
10/01/2024;Trigo;Granos;6;77.41;464.46;Efectivo;408.53;;;;
11/04/2022;Rosquilla;Panadería;5;4.32;21.6;Yape;18.96;;;;
10/05/2021;Pan francés;Panadería;2;24.2;48.4;Tarjeta;37.51;;;;
27/09/2023;Trigo;Granos;5;40.96;204.8;Transferencia;170.86;;;;
24/10/2024;Atún;Abarrotes;10;41.66;416.6;Efectivo;311.82;;;;
7/04/2021;Cerdo;Carnes;4;80.43;321.72;Plin;182.14;;;;
6/09/2021;Croissant;Panadería;9;79.71;717.39;Efectivo;635.66;;;;
20/05/2022;Pescado;Carnes;3;91.1;273.3;Tarjeta;241.53;;;;
13/09/2020;Yogurt;Lácteos;1;91.53;91.53;Efectivo;59.51;;;;
24/12/2024;Frejoles;Granos;8;45.84;366.72;Yape;314.78;;;;
18/06/2024;Arvejas;Granos;3;72.31;216.93;Tarjeta;111.73;;;;
14/01/2023;Yogurt;Lácteos;4;77.88;311.52;Plin;266.51;;;;
1/09/2024;Queque;Panadería;9;83.01;747.09;Transferencia;474.62;;;;
4/01/2024;Empanada;Panadería;6;74.94;449.64;Tarjeta;275.14;;;;
11/09/2022;Res;Carnes;6;81.89;491.34;Transferencia;287.72;;;;
2/04/2022;Croissant;Panadería;6;57.11;342.66;Plin;208.82;;;;
24/09/2023;Maíz;Granos;7;79.69;557.83;Plin;451.72;;;;
15/12/2024;Kéfir;Lácteos;10;68.39;683.9;Yape;413.39;;;;
9/09/2022;Galletas;Abarrotes;8;18.06;144.48;Yape;117.39;;;;
4/09/2020;Yogurt;Lácteos;4;60.08;240.32;Efectivo;184.69;;;;
25/01/2022;Melón;Frutas;7;63.36;443.52;Yape;396.71;;;;
1/08/2021;Melón;Frutas;4;44.23;176.92;Yape;146.8;;;;
5/06/2023;Croissant;Panadería;3;99.12;297.36;Yape;212.13;;;;
28/03/2025;Arvejas;Granos;9;81.91;737.19;Plin;423.6;;;;
27/06/2023;Melón;Frutas;7;59.48;416.36;Plin;208.92;;;;
7/08/2023;Rosquilla;Panadería;10;54;540;Yape;456.89;;;;
31/10/2021;Arvejas;Granos;7;24.04;168.28;Transferencia;104.76;;;;
29/09/2023;Arvejas;Granos;4;98.64;394.56;Yape;218.28;;;;
1/05/2023;Quinua;Granos;8;27.83;222.64;Transferencia;197.31;;;;
19/06/2022;Arvejas;Granos;8;88.05;704.4;Transferencia;454.16;;;;
28/01/2024;Pan integral;Panadería;1;91.73;91.73;Plin;66.4;;;;
20/02/2023;Empanada;Panadería;3;35.8;107.4;Transferencia;88.15;;;;
19/02/2022;Pan integral;Panadería;10;85.37;853.7;Transferencia;570.14;;;;
6/01/2022;Frejoles;Granos;8;7.07;56.56;Yape;43.57;;;;
29/10/2023;Res;Carnes;6;12.32;73.92;Plin;43.61;;;;
26/11/2021;Empanada;Panadería;8;24.86;198.88;Efectivo;158.69;;;;
17/11/2023;Fideos;Abarrotes;6;72.35;434.1;Efectivo;242.51;;;;
29/08/2025;Aceite;Abarrotes;2;63.22;126.44;Efectivo;111.24;;;;
10/08/2024;Plátano;Frutas;9;91.79;826.11;Yape;593.95;;;;
1/11/2020;Frejoles;Granos;2;76.44;152.88;Plin;126.68;;;;
7/01/2025;Frejoles;Granos;7;9.21;64.47;Plin;37.5;;;;
17/02/2024;Pan integral;Panadería;5;84.13;420.65;Efectivo;311.75;;;;
2/02/2021;Crema;Lácteos;5;28.66;143.3;Yape;100.92;;;;
2/11/2024;Fideos;Abarrotes;9;92.91;836.19;Yape;525.67;;;;
10/12/2022;Maíz;Granos;10;15.04;150.4;Efectivo;120.61;;;;
1/03/2022;Conserva;Abarrotes;8;45.46;363.68;Yape;255.37;;;;
1/12/2020;Plátano;Frutas;3;61.52;184.56;Efectivo;155.77;;;;
23/05/2024;Quinua;Granos;8;43.11;344.88;Tarjeta;262.37;;;;
3/04/2022;Trigo;Granos;1;20.13;20.13;Yape;17.56;;;;
26/12/2021;Maíz;Granos;4;90.66;362.64;Tarjeta;275.73;;;;
15/02/2020;Cordero;Carnes;5;52.31;261.55;Efectivo;213.64;;;;
10/09/2022;Crema;Lácteos;1;10.29;10.29;Transferencia;6.92;;;;
22/01/2021;Fideos;Abarrotes;10;54.69;546.9;Efectivo;414.09;;;;
19/04/2023;Crema;Lácteos;6;67.32;403.92;Tarjeta;275.93;;;;
18/12/2024;Cordero;Carnes;5;51.35;256.75;Plin;213.01;;;;
28/03/2025;Queque;Panadería;9;27.75;249.75;Tarjeta;221.8;;;;
23/06/2025;Frejoles;Granos;3;84.52;253.56;Transferencia;163.43;;;;
28/05/2020;Cerdo;Carnes;2;75.3;150.6;Transferencia;119.15;;;;
20/07/2021;Arvejas;Granos;5;99.08;495.4;Transferencia;307.5;;;;
9/06/2020;Kéfir;Lácteos;6;84.65;507.9;Yape;267.1;;;;
5/06/2020;Atún;Abarrotes;4;22.59;90.36;Transferencia;68.32;;;;
13/05/2024;Pavo;Carnes;2;58.82;117.64;Efectivo;67.15;;;;
18/10/2021;Pollo;Carnes;5;50.8;254;Yape;207.06;;;;
10/03/2022;Cordero;Carnes;9;30.2;271.8;Tarjeta;229.11;;;;
19/11/2023;Pera;Frutas;3;95.66;286.98;Transferencia;176.84;;;;
10/02/2024;Arvejas;Granos;5;81.9;409.5;Efectivo;246.77;;;;
10/01/2023;Fideos;Abarrotes;8;42.71;341.68;Transferencia;215.28;;;;
25/05/2021;Conserva;Abarrotes;9;92.74;834.66;Transferencia;541.13;;;;
9/03/2023;Leche;Lácteos;9;48.67;438.03;Yape;246.91;;;;
29/08/2024;Galletas;Abarrotes;1;99.39;99.39;Efectivo;77.13;;;;
11/12/2020;Mantequilla;Lácteos;1;77.57;77.57;Yape;60.24;;;;
27/07/2020;Cerdo;Carnes;5;54.03;270.15;Tarjeta;141.36;;;;
9/08/2023;Pollo;Carnes;9;87.12;784.08;Efectivo;631.11;;;;
10/06/2020;Cerdo;Carnes;2;35.26;70.52;Yape;47.27;;;;
25/04/2024;Pollo;Carnes;7;89.59;627.13;Tarjeta;374.85;;;;
6/03/2025;Pollo;Carnes;6;8.1;48.6;Yape;28.88;;;;
20/06/2021;Queque;Panadería;1;41.08;41.08;Efectivo;34.85;;;;
27/11/2023;Pavo;Carnes;5;14.2;71;Efectivo;42.02;;;;
7/09/2022;Pavo;Carnes;2;44.98;89.96;Tarjeta;47.98;;;;
27/11/2022;Azúcar;Abarrotes;9;24.91;224.19;Efectivo;190.8;;;;
6/07/2024;Rosquilla;Panadería;7;30.43;213.01;Yape;116.04;;;;
21/09/2022;Rosquilla;Panadería;2;97.01;194.02;Yape;149.25;;;;
25/08/2023;Quinua;Granos;1;61.58;61.58;Plin;49.87;;;;
30/05/2025;Pan integral;Panadería;5;2.48;12.4;Tarjeta;6.46;;;;
27/06/2021;Trigo;Granos;10;32.57;325.7;Yape;176.6;;;;
6/02/2023;Pan integral;Panadería;9;35.02;315.18;Plin;272.5;;;;
3/04/2021;Leche;Lácteos;3;21.18;63.54;Plin;53.12;;;;
30/12/2022;Cordero;Carnes;3;97.83;293.49;Efectivo;185.3;;;;
29/05/2023;Plátano;Frutas;5;43.29;216.45;Plin;127.65;;;;
14/11/2022;Maíz;Granos;3;70.63;211.89;Yape;117.67;;;;
11/11/2021;Azúcar;Abarrotes;6;56.73;340.38;Efectivo;221.2;;;;
21/06/2025;Melón;Frutas;6;63.4;380.4;Transferencia;273.76;;;;
26/09/2024;Arvejas;Granos;3;41.05;123.15;Plin;76.53;;;;
18/01/2020;Cerdo;Carnes;2;69.13;138.26;Yape;71.91;;;;
16/11/2024;Empanada;Panadería;8;2.2;17.6;Plin;10.01;;;;
31/07/2025;Yogurt;Lácteos;10;69.95;699.5;Plin;626.3;;;;
12/05/2025;Pan francés;Panadería;7;27.99;195.93;Transferencia;121.7;;;;
21/09/2020;Conserva;Abarrotes;5;50.94;254.7;Transferencia;138.16;;;;
19/04/2023;Arroz;Abarrotes;8;43.23;345.84;Plin;277.13;;;;
19/08/2021;Plátano;Frutas;7;55.93;391.51;Plin;300.51;;;;
21/05/2021;Res;Carnes;4;4.34;17.36;Yape;11.93;;;;
13/06/2021;Cordero;Carnes;3;63.26;189.78;Tarjeta;103.92;;;;
16/05/2021;Res;Carnes;8;41.81;334.48;Tarjeta;235.52;;;;
19/02/2022;Garbanzos;Granos;2;23.71;47.42;Efectivo;28.05;;;;
19/12/2020;Pan integral;Panadería;1;56.79;56.79;Efectivo;28.46;;;;
23/12/2021;Sandía;Frutas;8;90.26;722.08;Plin;542.65;;;;
16/06/2020;Manzana;Frutas;2;31.52;63.04;Yape;44;;;;
29/12/2022;Manzana;Frutas;6;48.11;288.66;Yape;250.6;;;;
3/10/2020;Plátano;Frutas;6;6.16;36.96;Plin;31.03;;;;
26/05/2020;Queque;Panadería;3;59.55;178.65;Tarjeta;105.55;;;;
26/12/2022;Crema;Lácteos;10;92.16;921.6;Yape;796.94;;;;
14/07/2025;Pan integral;Panadería;5;59.96;299.8;Tarjeta;189.64;;;;
10/01/2025;Naranja;Frutas;10;77.76;777.6;Efectivo;682.27;;;;
12/02/2025;Pollo;Carnes;10;34.97;349.7;Tarjeta;289.76;;;;
17/12/2020;Manzana;Frutas;1;21.76;21.76;Transferencia;13.72;;;;
30/03/2022;Croissant;Panadería;1;79.56;79.56;Plin;50.76;;;;
16/07/2021;Manzana;Frutas;1;68.01;68.01;Plin;40.85;;;;
25/01/2022;Yogurt;Lácteos;10;12.17;121.7;Plin;87.29;;;;
11/11/2020;Pollo;Carnes;7;31.58;221.06;Plin;160.09;;;;
29/07/2023;Atún;Abarrotes;3;40.99;122.97;Transferencia;78.91;;;;
1/05/2020;Frejoles;Granos;3;65.57;196.71;Transferencia;170.56;;;;
6/12/2023;Croissant;Panadería;10;44.3;443;Transferencia;387.18;;;;
7/11/2020;Crema;Lácteos;5;16.7;83.5;Plin;73.78;;;;
27/01/2024;Pavo;Carnes;4;19.92;79.68;Plin;66.33;;;;
15/01/2021;Pavo;Carnes;1;40.17;40.17;Tarjeta;23.62;;;;
3/01/2020;Rosquilla;Panadería;7;65.69;459.83;Plin;322.34;;;;
14/01/2024;Yogurt;Lácteos;4;11.73;46.92;Tarjeta;37.58;;;;
18/01/2023;Lentejas;Granos;8;35.27;282.16;Yape;149.9;;;;
18/09/2023;Quinua;Granos;1;16.11;16.11;Transferencia;14.31;;;;
12/12/2021;Pera;Frutas;3;80.64;241.92;Transferencia;216.57;;;;
6/04/2020;Empanada;Panadería;7;55.41;387.87;Efectivo;252.58;;;;
23/08/2021;Pan francés;Panadería;9;96.78;871.02;Plin;452.88;;;;
18/05/2020;Pan francés;Panadería;10;88.9;889;Yape;698.51;;;;
15/07/2023;Cordero;Carnes;4;74.21;296.84;Efectivo;218.06;;;;
18/01/2025;Aceite;Abarrotes;5;19.36;96.8;Efectivo;75.48;;;;
21/08/2024;Fideos;Abarrotes;7;63.67;445.69;Tarjeta;346.58;;;;
22/08/2024;Naranja;Frutas;5;54.61;273.05;Transferencia;146.74;;;;
14/05/2020;Naranja;Frutas;2;71.26;142.52;Tarjeta;126.94;;;;
13/02/2020;Rosquilla;Panadería;7;93.5;654.5;Tarjeta;434.98;;;;
21/02/2024;Fideos;Abarrotes;5;87.79;438.95;Efectivo;255.04;;;;
